alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.0038445,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.5110313493845944,nan,nan,nan,nan,2.1287089617092056,2.1287089617092056,3.0,3.0,640.0,640.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.005126,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.4961687132714148,nan,nan,nan,nan,2.1287089617092056,2.0973046882576583,3.0,2.0,640.0,480.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.007689,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.4704681638621437,nan,nan,nan,nan,2.1287089617092056,2.044089563559407,3.0,1.0,640.0,320.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.0115335,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.4377568180914189,nan,nan,nan,nan,2.1287089617092056,1.9783064361072598,3.0,1.0,640.0,213.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.015378,16,19.61302,0.09437,False,8,8,4,3,1.812323824265586,-inf,1.4140348823553632,nan,nan,nan,nan,2.127755798714186,1.9327948683183285,3.0,0.0,634.0,268.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.023067,16,19.61302,0.09437,False,8,8,4,3,1.812323824265586,-inf,1.3821801786873185,nan,nan,nan,nan,2.127755798714186,1.8721965553063462,3.0,0.0,634.0,179.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.030756,16,19.61302,0.09437,False,8,8,4,3,1.812323824265586,-inf,1.354270080025267,nan,nan,nan,nan,2.127755798714186,1.820665823681446,3.0,0.0,634.0,134.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.061512,16,19.61302,0.09437,False,8,8,4,2,1.812323824265586,-inf,1.270812569022508,nan,nan,nan,nan,2.1267886338521755,1.675647085937372,3.0,0.0,628.0,121.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.0038445,0.07689,16,19.61302,0.09437,False,8,8,4,2,1.812323824265586,-inf,1.2491485190152953,nan,nan,nan,nan,2.1267886338521755,1.6397361760448483,3.0,0.0,628.0,97.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.0038445,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.4961687132714148,nan,nan,nan,nan,2.0973046882576583,2.1287089617092056,2.0,3.0,480.0,640.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.005126,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.481306077158235,nan,nan,nan,nan,2.0973046882576583,2.0973046882576583,2.0,2.0,480.0,480.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.007689,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.455605527748964,nan,nan,nan,nan,2.0973046882576583,2.044089563559407,2.0,1.0,480.0,320.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.0115335,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.422894181978239,nan,nan,nan,nan,2.0973046882576583,1.9783064361072598,2.0,1.0,480.0,213.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.015378,16,19.61302,0.09437,False,8,8,4,3,1.812323824265586,-inf,1.3990303143110565,nan,nan,nan,nan,2.0960680669193263,1.9327948683183285,2.0,0.0,475.0,268.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.023067,16,19.61302,0.09437,False,8,8,4,3,1.812323824265586,-inf,1.3671756106430117,nan,nan,nan,nan,2.0960680669193263,1.8721965553063462,2.0,0.0,475.0,179.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.030756,16,19.61302,0.09437,False,8,8,4,3,1.812323824265586,-inf,1.33926551198096,nan,nan,nan,nan,2.0960680669193263,1.820665823681446,2.0,0.0,475.0,134.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.061512,16,19.61302,0.09437,False,8,8,4,2,1.812323824265586,-inf,1.2557836727285494,nan,nan,nan,nan,2.095064335750263,1.675647085937372,2.0,0.0,471.0,121.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.005126,0.07689,16,19.61302,0.09437,False,8,8,4,2,1.812323824265586,-inf,1.2341196227213367,nan,nan,nan,nan,2.095064335750263,1.6397361760448483,2.0,0.0,471.0,97.0,0,1,False,False,"fanout,budget"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.007689,0.0038445,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.4704681638621437,nan,nan,nan,nan,2.044089563559407,2.1287089617092056,1.0,3.0,320.0,640.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.007689,0.005126,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.455605527748964,nan,nan,nan,nan,2.044089563559407,2.0973046882576583,1.0,2.0,320.0,480.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.007689,0.007689,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.4299049783396929,nan,nan,nan,nan,2.044089563559407,2.044089563559407,1.0,1.0,320.0,320.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.007689,0.0115335,16,19.61302,0.09437,False,8,8,4,4,1.812323824265586,-inf,1.397193632568968,nan,nan,nan,nan,2.044089563559407,1.9783064361072598,1.0,1.0,320.0,213.0,0,0,False,False,"fanout,fanout"
0.6,0.6,0.6,0.6,2.628523,2.628523,0.007689,0.015378,16,19.61302,0.09437,False,8,8,4,3,1.812323824265586,-inf,1.3732470447163267,nan,nan,nan,nan,2.0427153383591974,1.9327948683183285,1.0,0.0,317.0,268.0,0,1,False,False,"fanout,budget"
