alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.7,0.8,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,4,6,6,4,2.394041848285459,1.6249868583711824,1.7706920070215202,0.1457051486503378,0.07557195830392897,2.5062880524645803,2.0262444669625257,2.6157995528592886,2.245935638582173,490.0,32.0,323.0,49.0,-1,1,True,True,
0.8,0.7,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,4,6,2.394041848285459,1.6249868583711824,1.7706920070215202,0.1457051486503378,0.07557195830392897,2.0262444669625257,2.5062880524645803,2.245935638582173,2.6157995528592886,32.0,490.0,49.0,323.0,1,-1,True,True,
0.735,0.85,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,4,6,6,4,2.597193206335371,1.8304191630490325,1.9612001360093039,0.13078097296027136,0.0675758169259997,2.675104925981951,2.331310506966666,2.838246118935468,2.5043114797230586,490.0,32.0,323.0,49.0,-1,1,True,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,4,6,2.597193206335371,1.8304191630490325,1.9612001360093039,0.13078097296027136,0.0675758169259997,2.331310506966666,2.675104925981951,2.5043114797230586,2.838246118935468,32.0,490.0,49.0,323.0,1,-1,True,True,
0.65,0.8,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,4,6,6,4,2.3005670517578816,1.5347826537912743,1.6613456673136628,0.12656301352238852,0.06532669369095112,2.2901071123078354,2.0262444669625257,2.3448547681615337,2.245935638582173,490.0,32.0,323.0,49.0,-1,1,True,True,
0.8,0.65,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,4,6,2.3005670517578816,1.5347826537912743,1.6613456673136628,0.12656301352238852,0.06532669369095112,2.0262444669625257,2.2901071123078354,2.245935638582173,2.3448547681615337,32.0,490.0,49.0,323.0,1,-1,True,True,
0.65,0.735,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,4,6,6,4,2.131353134222868,1.3433198494731453,1.4627003495422755,0.11938050006913015,0.06150769364548616,2.1790349556172037,1.7584588140592812,2.1754195472678735,1.9847219094065913,245.0,32.0,161.0,49.0,-1,1,True,True,
0.735,0.65,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.131353134222868,1.3433198494731453,1.4627003495422755,0.11938050006913015,0.06150769364548616,1.7584588140592812,2.1790349556172037,1.9847219094065913,2.1754195472678735,32.0,245.0,49.0,161.0,1,-1,True,True,
0.7,0.8,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,4,6,6,4,2.394041848285459,1.5735237628911474,1.6908122457996722,0.11728848290852478,0.06039792800325364,2.3805693922370943,2.0262444669625257,2.414977682624679,2.245935638582173,245.0,32.0,161.0,49.0,-1,1,True,True,
0.8,0.7,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.394041848285459,1.5735237628911474,1.6908122457996722,0.11728848290852478,0.06039792800325364,2.0262444669625257,2.3805693922370943,2.245935638582173,2.414977682624679,32.0,245.0,49.0,161.0,1,-1,True,True,
0.7,0.85,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,4,6,6,4,2.5305743125317504,1.7652333537899227,1.8795836454968313,0.11435029170690858,0.05884124580957405,2.5062880524645803,2.331310506966666,2.6157995528592886,2.5043114797230586,490.0,32.0,323.0,49.0,-1,1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,4,6,2.5305743125317504,1.7652333537899227,1.8795836454968313,0.11435029170690858,0.05884124580957405,2.331310506966666,2.5062880524645803,2.5043114797230586,2.6157995528592886,32.0,490.0,49.0,323.0,1,-1,True,True,
0.65,0.8,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,4,6,6,4,2.3005670517578816,1.4850661612647775,1.586343741121353,0.10127757985657548,0.05194285229690467,2.1790349556172037,2.0262444669625257,2.1754195472678735,2.245935638582173,245.0,32.0,161.0,49.0,-1,1,True,True,
0.8,0.65,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.3005670517578816,1.4850661612647775,1.586343741121353,0.10127757985657548,0.05194285229690467,2.0262444669625257,2.1790349556172037,2.245935638582173,2.1754195472678735,32.0,245.0,49.0,161.0,1,-1,True,True,
0.735,0.85,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,4,6,6,4,2.597193206335371,1.7781650850513933,1.878482188546226,0.1003171034948327,0.05143779045983269,2.5389091651540268,2.331310506966666,2.6129199484316867,2.5043114797230586,245.0,32.0,161.0,49.0,-1,1,True,True,
