alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.9,0.6,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,7,3,4,6,2.517134501057134,1.3852140418940064,1.8378797804318407,0.4526657385378343,0.25399301155044113,1.8830846093785107,2.121880788858512,2.7526561915758636,2.282596126293539,13.0,656.0,24.0,323.0,1,-1,True,True,
0.5,0.85,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,3,7,5,4,2.2076003882882427,0.9393711182246127,1.3835622302282495,0.4441911120036368,0.24869069205363972,1.7273113674434641,1.4811296023466032,1.6830490146397834,2.3701546165480147,131.0,13.0,74.0,23.0,-1,1,True,True,
0.85,0.5,0.8,0.8,0.1,0.1,0.2,0.05,10,10.0,1.0,False,7,3,4,5,2.2076003882882427,0.9393711182246127,1.3835622302282495,0.4441911120036368,0.24869069205363972,1.4811296023466032,1.7273113674434641,2.3701546165480147,1.6830490146397834,13.0,131.0,23.0,74.0,1,-1,True,True,
0.55,0.9,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,3,7,6,4,2.442186597639978,1.3215839261657671,1.7628349890280897,0.4412510628623225,0.24685643458725717,1.9910711180612373,1.8830846093785107,2.117568837082626,2.7526561915758636,1313.0,13.0,646.0,24.0,-1,1,True,True,
0.9,0.55,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,7,3,4,6,2.442186597639978,1.3215839261657671,1.7628349890280897,0.4412510628623225,0.24685643458725717,1.8830846093785107,1.9910711180612373,2.7526561915758636,2.117568837082626,13.0,1313.0,24.0,646.0,1,-1,True,True,
0.55,0.9,0.8,0.8,0.1,0.1,0.01,0.2,10,10.0,1.0,False,3,7,6,4,2.442186597639978,1.311331925165331,1.7386501990041037,0.42731827383877263,0.2382005260077678,1.97076293260724,1.8830846093785107,2.0669702043058558,2.7526561915758636,656.0,13.0,323.0,24.0,-1,1,True,True,
0.9,0.55,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,7,3,4,6,2.442186597639978,1.311331925165331,1.7386501990041037,0.42731827383877263,0.2382005260077678,1.8830846093785107,1.97076293260724,2.7526561915758636,2.0669702043058558,13.0,656.0,24.0,323.0,1,-1,True,True,
0.6,0.9,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,3,7,6,4,2.517134501057134,1.366666145744552,1.7918123742419496,0.4251462284973977,0.23685654209626097,2.0828871076122693,1.8830846093785107,2.17982814448223,2.7526561915758636,328.0,13.0,161.0,24.0,-1,1,True,True,
0.9,0.6,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,7,3,4,6,2.517134501057134,1.366666145744552,1.7918123742419496,0.4251462284973977,0.23685654209626097,1.8830846093785107,2.0828871076122693,2.7526561915758636,2.17982814448223,13.0,328.0,24.0,161.0,1,-1,True,True,
0.55,0.9,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,3,7,6,4,2.442186597639978,1.2935759001732545,1.696669102569611,0.4030932023963565,0.22329324266536635,1.9360788536599576,1.8830846093785107,1.981992732627951,2.7526561915758636,328.0,13.0,161.0,24.0,-1,1,True,True,
