alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.55,0.95,0.8,0.8,0.1,0.1,0.05,0.01,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.47385835827881,2.47385835827881,0.0,0.0,1.7622106976763166,6.734807714100592,1.7622106976763166,6.734807714100592,198.0,240.0,198.0,240.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.05,0.02,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.404721661607328,2.404721661607328,0.0,0.0,1.7622106976763166,6.284916538872575,1.7622106976763166,6.284916538872575,198.0,120.0,198.0,120.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.05,0.05,10,10.0,1.0,False,2,8,3,7,2.6173417707671476,2.222708910767963,2.2537595758616122,0.031050665093649066,0.015646476644350833,1.7622106976763166,5.2390480485192175,1.8512851948836204,5.144249444221367,198.0,47.0,131.0,55.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.05,0.1,10,10.0,1.0,False,2,8,4,6,2.6173417707671476,1.9496280120893896,2.056072991648758,0.10644497955936849,0.05466427103875774,1.7622106976763166,3.987079121289875,1.8616428075064262,4.198022847681387,198.0,23.0,98.0,32.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,2,8,5,5,2.6173417707671476,-inf,1.799859187746697,nan,nan,1.7622106976763166,nan,1.832833847922273,3.3002422269495177,198.0,11.0,78.0,19.0,-1,0,False,False,fanout
0.55,0.95,0.8,0.8,0.1,0.1,0.05,0.5,10,10.0,1.0,False,2,8,7,3,2.6173417707671476,-inf,1.4240131691979032,nan,nan,1.7622106976763166,nan,1.7330191700212048,2.3968325545892437,198.0,4.0,55.0,13.0,-1,1,False,False,fanout
0.55,0.95,0.8,0.8,0.1,0.1,0.1,0.005,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.4771372664837843,2.4771372664837843,0.0,0.0,1.6990920420484805,7.007936209119605,1.6990920420484805,7.007936209119605,99.0,480.0,99.0,480.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.1,0.01,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.437383274680948,2.437383274680948,0.0,0.0,1.6990920420484805,6.734807714100592,1.6990920420484805,6.734807714100592,99.0,240.0,99.0,240.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.1,0.02,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.3682465780094657,2.3682465780094657,0.0,0.0,1.6990920420484805,6.284916538872575,1.6990920420484805,6.284916538872575,99.0,120.0,99.0,120.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.1,0.05,10,10.0,1.0,False,2,8,3,7,2.6173417707671476,2.186233827170101,2.1900285357491116,0.0037947085790106527,0.0018991554050932754,1.6990920420484805,5.2390480485192175,1.7369818839896627,5.144249444221367,99.0,47.0,65.0,55.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.1,0.1,10,10.0,1.0,False,2,8,3,7,2.6173417707671476,1.9131529284915274,1.981633435831602,0.06848050734007449,0.03483319933829607,1.6990920420484805,3.987079121289875,1.7369818839896627,4.176545118535746,99.0,23.0,65.0,27.0,-1,-1,False,True,
0.55,0.95,0.8,0.8,0.1,0.1,0.1,0.2,10,10.0,1.0,False,2,8,4,5,2.6173417707671476,-inf,1.6929591045766266,nan,nan,1.6990920420484805,nan,1.6823338884300902,3.2309527278686314,99.0,11.0,46.0,18.0,-1,-1,False,False,fanout
0.55,0.95,0.8,0.8,0.1,0.1,0.1,0.5,10,10.0,1.0,False,2,8,4,3,2.6173417707671476,-inf,1.3106529967050105,nan,nan,1.6990920420484805,nan,1.6469975093796791,2.2517305585763894,99.0,4.0,41.0,11.0,-1,1,False,False,fanout
0.55,0.95,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,2,8,2,8,2.6173417707671476,2.413467840505701,2.413467840505701,0.0,0.0,1.5942837718014555,7.007936209119605,1.5942837718014555,7.007936209119605,49.0,480.0,49.0,480.0,-1,-1,False,True,
