alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.7,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.007689,8,19.61302,0.09437,False,5,3,3,4,1.856295790363206,0.9751086460643198,1.3198152725329741,0.34470662646865435,0.1880975296482838,1.317589901350582,2.0123524495715994,1.8322327433958219,2.0427153383591974,18.0,541.0,53.0,317.0,1,-1,True,True,
0.6,0.735,0.6,0.6,2.628523,2.628523,0.007689,0.07689,8,19.61302,0.09437,False,3,5,4,3,1.9339411534922428,1.0274600011720418,1.3710168762584778,0.34355687508643595,0.18741471754466685,2.0123524495715994,1.3884049781543946,2.0427153383591974,1.9284892131202882,541.0,18.0,317.0,53.0,-1,1,True,True,
0.735,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.007689,8,19.61302,0.09437,False,5,3,3,4,1.9339411534922428,1.0274600011720418,1.3710168762584778,0.34355687508643595,0.18741471754466685,1.3884049781543946,2.0123524495715994,1.9284892131202882,2.0427153383591974,18.0,541.0,53.0,317.0,1,-1,True,True,
0.735,0.85,0.6,0.6,2.628523,2.628523,0.005126,0.07689,8,19.61302,0.09437,False,3,5,5,3,2.4066071259590753,1.5018980685458287,1.8451254672754573,0.3432273987296286,0.18721912111863065,2.504392639098907,1.7929312007284866,2.7071451889515803,2.3378479423570604,811.0,18.0,281.0,54.0,-1,1,True,True,
0.85,0.735,0.6,0.6,2.628523,2.628523,0.07689,0.005126,8,19.61302,0.09437,False,5,3,3,5,2.4066071259590753,1.5018980685458287,1.8451254672754573,0.3432273987296286,0.18721912111863065,1.7929312007284866,2.504392639098907,2.3378479423570604,2.7071451889515803,18.0,811.0,54.0,281.0,1,-1,True,True,
0.65,0.8,0.6,0.6,2.628523,2.628523,0.005126,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.15862249199329,1.242818144326862,1.5857911576755184,0.3429730133486564,0.18706812512741577,2.2030298342283343,1.5729998583929514,2.2859347146797724,2.1361735151186734,811.0,18.0,475.0,53.0,-1,1,True,True,
0.8,0.65,0.6,0.6,2.628523,2.628523,0.07689,0.005126,8,19.61302,0.09437,False,5,3,3,4,2.15862249199329,1.242818144326862,1.5857911576755184,0.3429730133486564,0.18706812512741577,1.5729998583929514,2.2030298342283343,2.1361735151186734,2.2859347146797724,18.0,811.0,53.0,475.0,1,-1,True,True,
0.6,0.75,0.6,0.6,2.628523,2.628523,0.007689,0.07689,8,19.61302,0.09437,False,3,5,4,3,1.9677939425553177,1.0527054316600057,1.3937309391506671,0.3410255074906614,0.18591277666691838,2.0123524495715994,1.4239020436048027,2.0427153383591974,1.972794307909477,541.0,18.0,317.0,53.0,-1,1,True,True,
0.75,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.007689,8,19.61302,0.09437,False,5,3,3,4,1.9677939425553177,1.0527054316600057,1.3937309391506671,0.3410255074906614,0.18591277666691838,1.4239020436048027,2.0123524495715994,1.972794307909477,2.0427153383591974,18.0,541.0,53.0,317.0,1,-1,True,True,
0.65,0.75,0.6,0.6,2.628523,2.628523,0.0115335,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.0434967884924595,1.1039481109653064,1.4447087224430155,0.3407606114777091,0.1857557152852573,2.1181585229100155,1.4239020436048027,2.1495483585981705,1.972794307909477,360.0,18.0,211.0,53.0,-1,1,True,True,
0.75,0.65,0.6,0.6,2.628523,2.628523,0.07689,0.0115335,8,19.61302,0.09437,False,5,3,3,4,2.0434967884924595,1.1039481109653064,1.4447087224430155,0.3407606114777091,0.1857557152852573,1.4239020436048027,2.1181585229100155,1.972794307909477,2.1495483585981705,18.0,360.0,53.0,211.0,1,-1,True,True,
0.7,0.85,0.6,0.6,2.628523,2.628523,0.0038445,0.07689,8,19.61302,0.09437,False,3,5,5,3,2.353075573930284,1.4588917942302666,1.7959095914333745,0.33701779720310787,0.18353875863783625,2.3989711822434314,1.7929312007284866,2.5771361627798264,2.3378479423570604,1082.0,18.0,375.0,54.0,-1,1,True,True,
0.85,0.7,0.6,0.6,2.628523,2.628523,0.07689,0.0038445,8,19.61302,0.09437,False,5,3,3,5,2.353075573930284,1.4588917942302666,1.7959095914333745,0.33701779720310787,0.18353875863783625,1.7929312007284866,2.3989711822434314,2.3378479423570604,2.5771361627798264,18.0,1082.0,54.0,375.0,1,-1,True,True,
