model_name,dataset,shape_mode,k,f,runs,total_spec_steps,avg_suffix_mean,avg_suffix_std,cache_hit_mean,cache_hit_std,verify_ms_mean,verify_ms_std,suffix_per_verify_sec_mean,suffix_per_verify_sec_std,decode_tokens_per_verify_sec_mean,decode_tokens_per_verify_sec_std,decode_throughput_mean,decode_throughput_std,official_throughput_mean,official_throughput_std
Qwen3-8B,gsm,async_ssd,4,1,4,364,2.901098901098901,0.0,0.5824175824175825,0.0,64.92087696320735,0.4209623098297354,44.68808918318633,0.2883517377317614,44.68808918318633,0.2883517377317614,35.68944458467601,0.32099639229297533,30.197600652387393,0.4203339478676731
Qwen3-8B,gsm,async_ssd,4,2,4,364,2.901098901098901,0.0,0.6703296703296703,0.0,64.701912856845,0.15088124692107618,44.83809831759126,0.10453184199199472,44.83809831759126,0.10453184199199472,36.562701174378596,0.2781027259659511,30.786629337206982,0.2876972295212777
Qwen3-8B,gsm,async_ssd,4,4,4,368,2.869565217391304,0.0,0.7608695652173914,0.0,64.67270688786496,0.16050799538629365,44.37078004844949,0.10994329982410794,44.37078004844949,0.10994329982410794,37.57907309668416,0.24424977249523655,31.03661746659329,0.5163458110624811
Qwen3-8B,gsm,async_ssd,6,1,4,328,3.3048780487804876,0.0,0.5487804878048781,0.0,64.90511103482099,0.2998910395012912,50.919422027481446,0.23427084675451404,50.919422027481446,0.23427084675451404,38.09927916702614,0.40085337139101423,31.232975913339743,0.28016495860747326
Qwen3-8B,gsm,async_ssd,6,2,4,328,3.2804878048780486,0.0,0.6341463414634146,0.0,64.84216168414937,0.1480862104182929,50.59209204323798,0.11531421481080432,50.59209204323798,0.11531421481080432,39.3400848603694,0.1465623033407674,31.92176296758052,0.5577466899697802
Qwen3-8B,gsm,async_ssd,6,3,4,328,3.2804878048780486,0.0,0.7317073170731707,0.0,64.71084550352448,0.0664584749133899,50.69459956637121,0.05207311848366233,50.69459956637121,0.05207311848366233,41.30811750047487,0.07344898107581861,31.590033122162925,0.4932675832007773
Qwen3-8B,gsm,async_ssd,8,1,4,300,3.52,0.0,0.5066666666666667,0.0,65.04527281348904,0.1911647123629015,54.11650472533362,0.15912001767150247,54.11650472533362,0.15912001767150247,37.718346585894764,0.12805761773543206,30.847754701972526,1.1131979696751373
Qwen3-8B,gsm,async_ssd,8,2,4,300,3.52,0.0,0.6,0.0,64.94626519425462,0.12592736476309563,54.198804150578006,0.10490255725311903,54.198804150578006,0.10490255725311903,39.49599008594721,0.10578867215667567,30.712395861237884,0.6441412009351579
Qwen3-8B,gsm,async_ssd,8,4,4,300,3.52,0.0,0.7066666666666667,0.0,64.97022956144065,0.17670416737409292,54.17896105193686,0.14741743439206495,54.17896105193686,0.14741743439206495,40.69983915074812,0.09160355943194413,31.111379627203252,0.6476802276579392
